"RegionName","Marker","Species","IUCN","Sequenced"
"Southeast Australian Shelf","DiBattista_16S","Champsodon_machaeratus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Champsodon_nudivittis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Champsodon_snyderi","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Chanos_chanos","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chascanopsetta_lugubris","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chauliodus_sloani","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaunax_endeavouri","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Chaunax_fimbriatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaunax_penicillatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaunax_pictus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cheilio_inermis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cheilodactylus_fuscus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cheilodactylus_nigripes","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cheilopogon_abei","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cheilopogon_furcatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cheilopogon_heterurus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Chelidonichthys_kumu","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chelmon_marginalis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chelmon_rostratus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chelmonops_curiosus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chelmonops_truncatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chiasmodon_niger","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chilomycterus_reticulatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chirocentrus_dorab","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chironemus_georgianus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chironemus_marmoratus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chlorophthalmus_albatrossis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Choerodon_cephalotes","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Choerodon_frenatus","LC","Yes"
