"RegionName","Marker","Species","IUCN","Sequenced"
"Southeast Australian Shelf","Miya_12S","Chaetodon_auriga","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_citrinellus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_ephippium","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_guentheri","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_kleinii","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_lunula","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_melannotus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_mertensii","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_ulietensis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodon_vagabundus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaetodontoplus_meredithi","LC","No"
"Southeast Australian Shelf","Miya_12S","Champsodon_guentheri","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Champsodon_machaeratus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Champsodon_nudivittis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Champsodon_snyderi","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Chanos_chanos","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chascanopsetta_lugubris","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chauliodus_sloani","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaunax_endeavouri","LC","No"
"Southeast Australian Shelf","Miya_12S","Chaunax_fimbriatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Chaunax_penicillatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chaunax_pictus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cheilio_inermis","LC","No"
"Southeast Australian Shelf","Miya_12S","Cheilodactylus_fuscus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Cheilodactylus_nigripes","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Cheilopogon_abei","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Cheilopogon_furcatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Cheilopogon_heterurus","LC","No"
"Southeast Australian Shelf","Miya_12S","Chelidonichthys_kumu","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chelmon_marginalis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chelmon_rostratus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chelmonops_curiosus","LC","No"
"Southeast Australian Shelf","Miya_12S","Chelmonops_truncatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chiasmodon_niger","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chilomycterus_reticulatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chirocentrus_dorab","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chironemus_georgianus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Chironemus_marmoratus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Chlorophthalmus_albatrossis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Choerodon_cephalotes","LC","No"
"Southeast Australian Shelf","Miya_12S","Choerodon_frenatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Choerodon_venustus","LC","No"
"Southeast Australian Shelf","Miya_12S","Chromis_chrysura","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chromis_flavomaculata","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Chromis_fumea","LC","No"
"Southeast Australian Shelf","Miya_12S","Chromis_hypsilepis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chromis_nitida","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chrysiptera_brownriggii","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chrysiptera_glauca","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chrysiptera_rollandi","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Chrysiptera_tricincta","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Cirrhilabrus_punctatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cirrhitichthys_aprinus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cirrhitichthys_oxycephalus","LC","No"
"Southeast Australian Shelf","Miya_12S","Cirripectes_castaneus","LC","No"
"Southeast Australian Shelf","Miya_12S","Cleidopus_gloriamaris","LC","No"
"Southeast Australian Shelf","Miya_12S","Cnidoglanis_macrocephalus","DD","No"
"Southeast Australian Shelf","Miya_12S","Coccorella_atlantica","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cochleoceps_bassensis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Cochleoceps_orientalis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_amydrozosterus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_australis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_fasciatus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_gormani","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_innotabilis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_kaiyomaru","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_macrorhynchus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Coelorinchus_matamua","Not evaluated","No"
