"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","DiBattista_16S","Amniataba_affinis","LC","No"
"Sahul Shelf","DiBattista_16S","Amniataba_caudavittata","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Amniataba_percoides","LC","No"
"Sahul Shelf","DiBattista_16S","Amoya_gracilis","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Amoya_moloanus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Amoya_signata","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Amphichaetodon_melbae","DD","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_akindynos","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_bicinctus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_chrysopterus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_clarkii","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_ephippium","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_frenatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_leucokranos","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_melanopus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_ocellaris","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_percula","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_perideraion","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_polymnus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_rubrocinctus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_sandaracinos","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amphiprion_sebae","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amsichthys_knighti","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anacanthus_barbatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_caeruleopunctatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_femininus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_geographicus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_lennardi","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_melanurus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_meleagrides","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_neoguinaicus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anampses_twistii","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anaora_tentaculata","LC","No"
"Sahul Shelf","DiBattista_16S","Anarchias_allardicei","LC","No"
