"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","Miya_12S","Apogonichthyoides_miniatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_nigripinnis","LC","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_opercularis","LC","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_pseudotaeniatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_taeniatus","LC","Yes"
"Sahul Shelf","Miya_12S","Apogonichthyoides_timorensis","LC","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_umbratilis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogonichthys_ocellatus","LC","No"
"Sahul Shelf","Miya_12S","Apogonichthys_perdix","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Apolemichthys_griffisi","LC","Yes"
"Sahul Shelf","Miya_12S","Apolemichthys_trimaculatus","LC","Yes"
"Sahul Shelf","Miya_12S","Aporops_bilinearis","LC","Yes"
"Sahul Shelf","Miya_12S","Aprion_virescens","LC","Yes"
"Sahul Shelf","Miya_12S","Apterichtus_klazingai","LC","Yes"
"Sahul Shelf","Miya_12S","Apterygocampus_epinnulatus","DD","No"
"Sahul Shelf","Miya_12S","Aracana_aurita","LC","Yes"
"Sahul Shelf","Miya_12S","Archamia_bleekeri","Not evaluated","No"
"Sahul Shelf","Miya_12S","Archamia_buruensis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Archamia_fucata","Not evaluated","No"
"Sahul Shelf","Miya_12S","Archamia_lineolata","Not evaluated","No"
"Sahul Shelf","Miya_12S","Archamia_macroptera","Not evaluated","No"
"Sahul Shelf","Miya_12S","Archamia_zosterophora","Not evaluated","No"
"Sahul Shelf","Miya_12S","Arcygobius_baliurus","DD","No"
"Sahul Shelf","Miya_12S","Argentina_australiae","Not evaluated","No"
"Sahul Shelf","Miya_12S","Argyripnus_ephippiatus","LC","No"
"Sahul Shelf","Miya_12S","Argyropelecus_aculeatus","LC","No"
"Sahul Shelf","Miya_12S","Argyropelecus_affinis","LC","Yes"
"Sahul Shelf","Miya_12S","Argyropelecus_gigas","LC","No"
"Sahul Shelf","Miya_12S","Argyropelecus_hemigymnus","LC","No"
"Sahul Shelf","Miya_12S","Argyropelecus_lychnus","LC","No"
"Sahul Shelf","Miya_12S","Argyropelecus_sladeni","LC","No"
"Sahul Shelf","Miya_12S","Argyrops_bleekeri","LC","Yes"
"Sahul Shelf","Miya_12S","Argyrops_spinifer","LC","No"
"Sahul Shelf","Miya_12S","Argyrosomus_amoyensis","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Argyrosomus_hololepidotus","DD","No"
"Sahul Shelf","Miya_12S","Ariomma_brevimanum","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Ariomma_indicum","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Ariosoma_anago","DD","Yes"
