Coregonus suspensus	1
Coregonus profundus	1
Coregonus aff.	8
Coregonus confusus	1
Salvelinus evasus	5
Coregonus bavaricus	2
Salvelinus lepechini	2
Salmoninae sp.	1
Salmo abanticus	1
Coregonus kiyi	8
Coregonus nigripinnis	9
Salmo fibreni	4
Salmo cettii	5
Salvelinus neiva	4
Salvelinus krogiusae	1
Salvelinus andriashevi	2
Coregonus lucinensis	5
Coregonus holsatus	6
Salmo ohridanus	10
Salmo opimus	4
Salmo peristericus	5
Salmo zrmanjaensis	4
Salmo labecula	3
Salmo pellegrini	9
Salmo farioides	11
Salmo aphelios	2
Salmo chilo	2
Salmo letnica	7
Salmo lourosensis	7
Salmo visovacensis	7
Salmo cf.	4
Salmo akairos	1
Salmo platycephalus	3
Salmo macedonicus	2
Prosopium spilonotus	2
Prosopium gemmifer	2
Prosopium abyssicola	1
Coregonus pollan	1
Coregonus huntsmani	2
Brachymystax savinovi	2
Samariscus longimanus	2
Samaris sp.	4
Scatophagus sp.	1
Johnius coitor	5
Pachyurus schomburgkii	6
Pachypops cf.	1
Kathala axillaris	1
Johnius heterolepis	52
Daysciaena albida	17
Umbrina steindachneri	1
Nibea maculata	16
Johnius macropterus	10
Argyrosomus thorpei	37
Elattarchus archidium	3
Corvula macrops	13
Odontoscion xanthops	3
Bairdiella armata	5
Bairdiella goeldi	12
Stellifer illecebrosus	2
Stellifer oscitans	3
Stellifer ericymba	8
Stellifer mancorensis	6
Stellifer vermicularis	6
Stellifer gomezi	3
Stellifer menezesi	4
Menticirrhus cuiaranensis	1
Paralonchurus dumerilii	5
Nebris occidentalis	7
Johnius sp.	20
Pogonias courbina	51
Cynoscion praedatorius	8
Cynoscion albus	16
Pareques lineatus	7
Cheilotrema fasciatum	4
Otolithes sp.	10
Nibea squamosa	4
Pennahia ovata	18
Umbrina xanti	5
Larimus acclivis	2
Cynoscion stolzmanni	2
Pareques lanfeari	2
Pseudotolithus senegallus	55
Pareques umbrosus	16
Johnius taiwanensis	2
Johnius sasakii	15
Pachypops aff.	11
Menticirrhus gracilis	28
Menticirrhus martinicensis	97
Umbrina sp.	1
Stellifer chrysoleuca	2
Plagioscion montei	2
Paralonchurus sp.	1
Pachyurus cf.	1
Ophioscion sp.	1
Nebris sp.	1
Menticirrhus paitensis	2
Pteroscion peli	6
Austronibea oedogenys	7
Isopisthus remifer	25
Cynoscion similis	10
Corvula sanctaeluciae	6
Otolithes cf.	5
Pareques sp.	7
Atractoscion microlepis	15
Paralonchurus peruanus	16
Stellifer minor	27
Callaus deliciosa	2
Menticirrhus ophicephalus	17
Umbrina bussingi	8
Cynoscion nannus	54
Nibea sp.	1
Nibea cf.	4
Nibea microgenys	4
Johnius trachycephalus	12
Johnius novaeguineae	4
Atrobucca cf.	1
Umbrina robinsoni	16
Johnius fuscolineatus	7
Johnius carutta	2
Pseudotolithus sp.	7
Pseudotolithus brachygnathus	10
Macrospinosa cuja	15
Atrobucca sp.	5
Atractoscion sp.	5
Plagioscion surinamensis	2
Nibea chui	2
Megalonibea fusca	2
Johnius majan	2
Bairdiella cf.	1
Equetus punctatus	28
Dendrophysa sp.	1
Sciaenidae sp.	7
Equetus sp.	2
Scomberomorus sp.	3
Auxis sp.	11
Thunnus sp.	26
Scomberomorus plurilineatus	141
Thunnus cf.	3
Acanthocybium sp.	1
Grammatorcynus bicarinatus	7
Euthynnus sp.	1
Scopelarchoides kreffti	5
Benthalbella elongata	4
Scopelarchoides nicholsi	8
Lagiacrusichthys macropinna	11
Benthalbella infans	8
Brachypterois serrulata	26
Scorpaenopsis barbata	9
Scorpaenodes caribbaeus	44
Scorpaenodes crossotus	3
Pteroidichthys noronhai	2
Pontinus tentacularis	2
Phenacoscorpius megalops	5
Parascorpaena maculipinnis	2
Scorpaenopsis cotticeps	6
Pontinus rhodochrous	11
Dendrochirus sp.	3
Scorpaena papillosa	13
Parascorpaena poseidon	9
Pontinus nigerimum	18
Scorpaena grandicornis	27
Scorpaena inermis	65
Phenacoscorpius adenensis	9
Pontinus sierra	31
Pontinus furcirhinus	6
Scorpaenodes corallinus	6
Scorpaenopsis cf.	1
Rhinopias aphanes	4
Scorpaeninae sp.	1
Dendrochirus barberi	6
Pontinus sp.	15
Neocentropogon aeglefinus	13
Scorpaenopsis longispina	6
Scorpaenodes barrybrowni	10
Scorpaenodes littoralis	5
Scorpaena cardinalis	12
Scorpaenodes rubrivinctus	1
Parascorpaena picta	2
Scorpaena colorata	2
Iracundus cf.	1
Scorpaena dispar	9
Parascorpaena sp.	1
Scorpaena sonorae	2
Scorpaena histrio	13
Scorpaena calcarata	8
Scorpaena wellingtoni	2
Scorpaenopsis gibbosa	9
Pterois andover	2
Atelomycterus marmoratus	54
Apristurus ovicorrugatus	3
Scyliorhinus capensis	35
Poroderma africanum	62
Holohalaelurus regani	50
Holohalaelurus punctatus	15
Haploblepharus pictus	55
Haploblepharus fuscus	40
Haploblepharus edwardsii	46
Halaelurus natalensis	29
Halaelurus lineatus	48
Apristurus pinguis	17
Bythaelurus dawsoni	13
Apristurus sinensis	36
Scyliorhinus sp.	19
Apristurus profundorum	44
Apristurus garricki	10
Cephaloscyllium variegatum	9
Apristurus nasutus	43
Schroederichthys chilensis	7
Cephalurus cephalus	1
Bythaelurus canescens	62
Asymbolus rubiginosus	15
Figaro boardmani	30
Aulohalaelurus labiosus	17
Cephaloscyllium albipinnum	12
Cephaloscyllium laticeps	16
Figaro cf.	10
Asymbolus analis	17
Apristurus saldanha	2
Galeus polli	10
Cephaloscyllium sufflans	9
Holohalaelurus sp.	4
Haploblepharus kistnasamyi	10
Cephaloscyllium pictum	7
Cephaloscyllium speccum	2
Atelomycterus baliensis	7
Apristurus australis	20
Apristurus ampliceps	23
Bythaelurus sp.	1
Atelomycterus erdmanni	2
Galeus atlanticus	27
Cephaloscyllium hiscosellum	3
Atelomycterus marnkalha	11
Atelomycterus fasciatus	7
Asymbolus parvus	5
Apristurus platyrhynchus	11
Schroederichthys bivius	25
Trachyscorpia eschmeyeri	25
Helicolenus cf.	1
Sebastes fuscescens	2
Pseudanthias bartlettorum	117
Anthias hutomoi	1
Liopropoma sp.	15
Chelidoperca santosi	25
Cephalopholis aitha	3
Pogonoperca ocellata	3
Pseudanthias pillai	6
Anthias sp.	4
Serranus flaviventris	12
Pseudanthias bimaculatus	2
Hyporthodus griseofasciatus	5
Sacura speciosa	3
Plectranthias inermis	5
Liopropoma swalesi	2
Serranus auriga	5
Hemilutjanus macrophthalmos	8
Caprodon longimanus	9
Lepidoperca magna	4
Epinephelus insularis	5
Acanthistius pictus	3
Chelidoperca barazeri	9
Epinephelus stoliczkae	5
Lepidoperca brochata	2
Hypoplectrodes sp.	3
Hypoplectrodes semicinctum	1
Hypoplectrodes nigroruber	2
Hypoplectrodes maccullochi	2
Hypoplectrodes huntii	1
Liopropoma dorsoluteum	11
Liopropoma cf.	5
Pseudanthias paralourgus	1
Pseudanthias aurulentus	1
Serranus tortugarum	100
Rypticus bistrispinus	7
Bullisichthys caribbaeus	10
Baldwinella sp.	3
Liopropoma mowbrayi	26
Diplectrum bivittatum	49
Serranus sp.	15
Schultzea beta	44
Serranus chionaraia	19
Epinephelinae sp.	4
Liopropoma olneyi	20
Pronotogrammus martinicensis	15
Rypticus carpenteri	38
Meganthias natalensis	8
Sacura parva	1
Pseudanthias hangapiko	3
Chelidoperca pleurospilus	32
Pseudanthias timanoa	17
Luzonichthys earlei	6
Luzonichthys aff.	1
Plectranthias polygonius	2
Plectranthias hinano	2
Anthiadinae sp.	2
Epinephelus geoffroyi	4
Epinephelus gabriellae	2
Epinephelus tankahkeei	8
Chelidoperca microdon	2
Chelidoperca leucostigmata	6
Chelidoperca lecromi	10
Plectranthias maculicauda	2
Lepidoperca tasmanica	2
Lepidoperca aurantia	1
Acanthistius cinctus	1
Plectranthias bilaticlavia	1
Epinephelus magniscuttis	6
Epinephelus fuscomarginatus	5
Hyporthodus cf.	2
Luzonichthys kiomeamea	1
Pseudanthias oumati	2
Plectranthias flammeus	7
Pseudogramma xantha	23
Plectranthias retrofasciatus	2
Chelidoperca cf.	3
Odontanthias randalli	10
Lepidoperca occidentalis	3
Diplectrum sp.	1
Tosanoides aphrodite	1
Pseudanthias connelli	6
Plectranthias ahiahiata	1
Diploprion drachi	1
(Plectropomus leopardus	14
Epinephelus coriallicola	4
Serranus atrobranchus	13
Anthias asperilinguis	20
Cephalopholis aff.	1
Serranus aequidens	14
Diplectrum euryplectrum	13
Baldwinella eos	6
Pseudanthias taeniatus	4
Pseudanthias heemstrai	1
Hypoplectrus sp.	57
Tosanoides obama	2
Odontanthias perumali	5
Plectropomus sp.	1
Serranus knysnaensis	21
Pseudanthias cooperi	4
Pseudogramma galzini	25
Acanthistius joanae	4
Odontanthias elizabethae	1
Caprodon unicolor	1
Pseudanthias evansi	5
Odontanthias caudicinctus	1
Plectranthias randalli	1
Pseudanthias elongatus	1
Acanthistius patachonicus	9
Plectranthias bennetti	1
Luzonichthys seaver	3
Liopropoma randalli	9
Serranus novemcinctus	10
Rypticus subbifrenatus	63
Liopropoma santi	6
Bathyanthias sp.	1
Bathyanthias mexicanus	3
Liopropoma aberrans	13
Plectranthias sp.	1
Pseudanthias pulcherrimus	1
Pseudanthias mica	1
Hypoplectrus ecosur	6
Diplectrum radiale	37
Rypticus bornoi	6
Rypticus sp.	2
Pseudanthias truncatus	4
Serrivomer sp.	6
Ectreposebastes niger	3
Setarches sp.	5
Siganus puelloides	1
Siganus magnificus	9
Sillago malabarica	1
Sillago muktijoddhai	9
Sillago nigrofasciata	20
Sillaginopsis panijus	9
Sillaginodes sp.	4
Sillago menjialensis	1
Sillago suezensis	20
Sillago soringa	8
Sillago ciliata	67
Sillago burrus	8
Sillago aff.	3
Sillago vittata	2
Sillago analis	66
Sillago robusta	8
Zebrias sp.	4
Solea aegyptiaca	11
Dagetichthys albomaculatus	4
Synaptura aspilos	4
Aseraggodes filiger	2
Synaptura sorsogonensis	6
Aseraggodes winterbottomi	2
Phyllichthys sp.	2
Brachirus sp.	3
Soleidae sp.	8
Pegusa sp.	5
Pardachirus marmoratus	22
Pegusa triophthalma	2
Typhlachirus elongatus	14
Zebrias craticulus	14
Soleichthys maculosus	12
Soleichthys oculofasciatus	9
Soleichthys serpenpellis	5
Soleichthys microcephalus	6
Zebrias altipinnis	15
Heteromycteris oculus	2
Aseraggodes whitakeri	1
Aesopia cf.	1
Pardachirus sp.	1
Synclidopus macleayanus	14
Soleichthys sp.	4
Soleichthys cf.	1
Zebrias synapturoides	7
Dagetichthys marginatus	2
Zebrias regani	6
Pegusa nasuta	18
Pardachirus morrowi	7
Solea sp.	1
Zebrias fasciatus	4
Solenostomus paegnius	4
Solenostomus cf.	1
Scymnodalatias albicauda	4
Somniosus antarcticus	3
Diplodus sp.	2
Sparidae sp.	24
Acanthopagrus catenula	12
Crenidens indicus	9
Pagellus natalensis	98
Acanthopagrus vagus	22
Acanthopagrus chinshira	8
Acanthopagrus sheim	37
Sparidentex jamalensis	6
Acanthopagrus oconnorae	12
Polysteganus baissaci	2
Crenidens macracanthus	2
Calamus bajonado	35
Calamus calamus	25
Stenotomus sp.	2
Rhabdosargus holubi	40
Polysteganus coeruleopunctatus	19
Diplodus hottentotus	5
Pagellus affinis	4
Calamus pennatula	5
Dentex sp.	2
Calamus leucosteus	12
Acanthopagrus aff.	1
Argyrops sp.	1
Diplodus levantinus	5
Spondyliosoma emarginatum	19
Polyamblyodon gibbosus	4
Pachymetopon grande	31
Lithognathus lithognathus	18
Lithognathus aureti	26
Chrysoblephus gibbiceps	12
Calamus sp.	3
Virididentex acromegalus	6
Sparus sp.	1
Rhabdosargus niger	3
Acanthopagrus palmaris	3
Dentex spariformis	9
Pagrus africanus	2
Calamus proridens	5
Calamus arctifrons	9
Sphyraena cf.	4
Sphyraena acutipinnis	19
Sphyraena waitii	14
Sphyraena picudilla	6
Squalus acutipinnis	4
Squalus albicaudus	21
Cirrhigaleus asper	41
Squalus hemipinnis	40
Squalus albifrons	32
Squalus griffini	17
Squalus nasutus	32
Squalus cf.	22
Squalus grahami	23
Squalus hawaiiensis	9
Squalus clarkae	5
Squalus raoulensis	10
Squalus edmundsi	37
Squalus crassispinus	17
Malacosarcus macrostoma	1
Polyipnus notatus	1
Polyipnus cf.	1
Polyipnus ruggeri	11
Valenciennellus sp.	3
Polyipnus sp.	3
Maurolicus mucronatus	16
Maurolicus breviculus	3
Maurolicus parvipinnis	10
Maurolicus stehmanni	16
Sternoptyx sp.	2
Polyipnus kiwiensis	5
Polyipnus tridentifer	11
Polyipnus elongatus	4
Polyipnus indicus	10
Polyipnus clarus	30
Polyipnus triphanos	4
Polyipnus laruei	1
Polyipnus spinosus	2
Sternoptychidae sp.	6
Bryozoichthys marjorius	2
Ernogrammus zhirmunskii	1
Lumpenopsis pavlenkoi	4
Leptoclinus sp.	1
Alectrias cirratus	14
Lumpenus sp.	1
Astronesthes similus	10
Stomiidae sp.	4
Aristostomias sp.	3
Malacosteus australis	19
Opostomias micripnus	26
Melanostomias sp.	1
Melanostomias niger	7
Aristostomias grimaldii	2
Idiacanthus atlanticus	35
Astronesthes psychrolutes	11
Astronesthes illuminatus	7
Neonesthes capensis	10
Astronesthes richardsoni	20
Astronesthes macropogon	11
Trigonolampa cf.	1
Astronesthes boulengeri	22
Trigonolampa sp.	1
Bathophilus digitatus	6
Aristostomias xenostoma	9
Eustomias fissibarbis	2
Stomias gracilis	14
Neonesthes microcephalus	6
Opostomias sp.	1
Malacosteus sp.	1
Photonectes braueri	12
Melanostomiinae sp.	1
Bathophilus proximus	4
Leptostomias bilobatus	4
Photonectes leucospilus	7
Leptostomias gladiator	9
Melanostomias bartonbeani	14
Astronesthes formosana	5
Odontostomias micropogon	2
Leptostomias longibarba	4
Grammatostomias flagellibarba	3
Eustomias polyaster	3
Eustomias jimcraddocki	2
Eustomias furcifer	2
Eustomias filifer	3
Photonectes dinema	3
Peprilus crenulatus	3
Pampus candidus	40
Peprilus cf.	3
Pampus cf.	3
Pampus aff.	2
Stromateus fiatola	7
Peprilus xanthurus	8
Symphysanodontidae sp.	2
Cymatognathus aureolateralis	2
Symphysanodon maunaloae	2
Symphysanodon berryi	24
Symphysanodon xanthopterygion	10
Synanceia sp.	8
Pseudosynanceia melanostigma	1
Inimicus caledonicus	9
Minous versicolor	7
Inimicus cf.	1
Synanceia horrida	3
Inimicus filamentosus	2
Minous inermis	4
Choridactylus natalensis	4
Minous pictus	2
Ilyophinae sp.	11
Histiobranchus bruuni	4
Dysomma melanurum	2
Dysomma sp.	1
Ilyophis sp.	1
Synaphobranchus oregoni	7
Microphis retzii	37
Hippichthys sp.	11
Microphis lineatus	17
Microphis cuncalus	5
Choeroichthys cinctus	2
Microphis torrentius	12
Hippichthys albomaculosus	3
Microphis vaillantii	10
Coelonotus argulus	14
Coelonotus kaipuae	12
Microphis brevidorsalis	5
Microphis cruentus	5
Microphis nicoleae	12
Corythoichthys sp.	17
Ichthyocampus carce	6
Leptonotus sp.	2
Syngnathus sp.	2
Cosmocampus sp.	8
Cosmocampus brachycephalus	4
Syngnathus caspius	12
Syngnathus schmidti	10
Stigmatopora harastii	1
Doryrhamphus sp.	5
Festucalex erythraeus	4
Microphis cf.	1
Idiotropiscis sp.	1
Idiotropiscis australis	1
Halicampus sp.	1
Doryrhamphus melanopleura	21
Hippocampus hendriki	10
Choeroichthys sp.	1
Pseudophallus elcapitanensis	8
Hippocampus japapigu	1
Pseudophallus starksii	10
Pseudophallus mindii	12
Microphis sp.	1
Corythoichthys nigripectus	2
Choeroichthys cf.	3
Corythoichthys cf.	2
Hippocampus patagonicus	20
Hippocampus biocellatus	4
Hippocampus angustus	6
Syngnathus caribbaeus	2
Bryx sp.	2
Synodus sp.	51
Saurida micropectoralis	52
Saurida lessepsianus	50
Synodontidae sp.	6
Trachinocephalus trachinus	43
Synodus nigrotaeniatus	4
Saurida fortis	15
Synodus rubromarmoratus	9
Trachinocephalus sp.	12
Harpadon cf.	1
Saurida suspicio	10
Synodus tectus	8
Synodus houlti	2
Saurida filamentosa	35
Synodus pacificus	1
Saurida flamma	1
Saurida grandisquamis	17
Synodus cf.	2
Trachinocephalus gauguini	2
Synodus evermanni	10
Synodus bondi	6
Harpadon squamosus	10
Harpadon sp.	6
Synodus indicus	21
Synodus usitatus	2
Synodus macrostigmus	12
Saurida caribbaea	5
Saurida pseudotumbil	4
Synodus doaki	4
Synodontinae BOLD:AAE4183	1
Tominanga aurea	3
Lagusia micracanthus	3
Terapon sp.	1
Terapon cf.	2
Pingalla lorentzi	23
Torquigener gloerfelti	7
Tetraodontidae sp.	18
Chelonodontops bengalensis	7
Sphoeroides camila	24
Sphoeroides marmoratus	14
Canthigaster sp.	6
Lagocephalus cheesemanii	30
Sphoeroides lispus	4
Lagocephalus aff.	2
Torquigener whitleyi	7
Torquigener pallimaculatus	5
Canthigaster pygmaea	8
Canthigaster aziz	1
Canthigaster petersii	10
Canthigaster margaritata	4
Sphoeroides tyleri	12
Torquigener altipinnis	6
Canthigaster marquesensis	6
Canthigaster criobe	4
Canthigaster rapaensis	6
Torquigener sp.	1
Canthigaster cyanospilota	7
Canthigaster smithae	8
Amblyrhynchotes honckenii	18
Sphoeroides sp.	7
Chonerhinos naritus	4
Torquigener squamicauda	4
Reicheltia halsteadi	10
Canthigaster leoparda	2
Canthigaster figueiredoi	3
Canthigaster callisterna	5
Auriglobus nefastus	2
Canthigaster natalensis	3
Ablabys sp.	2
Paracentropogon sp.	1
Ocosia zaspilota	9
Ablabys binotatus	17
Liocranium praepositum	11
Liocranium pleurostigma	9
Snyderina guentheri	36
Snyderina yamanokami	12
Snyderina cf.	1
Torpedo torpedo	43
Tetronarce nobiliana	25
Tetronarce tremens	17
Torpedo fuscomaculata	14
Tetronarce macneilli	1
Aulotrachichthys latus	2
Hoplostethus grandperrini	1
Hoplostethus cf.	1
Hoplostethus gigas	14
Optivus elongatus	2
Hoplostethus sp.	11
Hoplostethus melanopeza	2
Aulotrachichthys novaezelandicus	7
Optivus agastos	13
Hoplostethus mento	10
Hoplostethus melanopus	10
Paratrachichthys macleayi	8
Hoplostethus latus	25
Trachinus araneus	2
Trachipteridae sp.	2
Zu elongatus	4
Triacanthus cf.	6
Triacanthus nieuhofii	47
Triacanthus sp.	6
Bathyphylax bombifrons	14
Macrorhamphosodes platycheilus	9
Parahollardia lineata	7
Mustelus whitneyi	23
Mustelus mento	7
Mustelus lenticulatus	111
Iago mangalorensis	1
Iago sp.	33
Iago omanensis	14
Mustelus intermedius	1
Mustelus widodoi	6
Mustelus sinusmexicanus	18
Furgaleus macki	10
Scylliogaleus quecketti	12
Hemitriakis falcata	3
Mustelus schmitti	18
Mustelus sp.	7
Trichiurus auriga	23
Trichiurus russelli	2
Eupleurogrammus glossodon	8
Trichiurus gangeticus	22
Lepturacanthus pantului	8
Trichiuridae sp.	1
Benthodesmus sp.	7
Trichiurus cf.	7
Aphanopus mikhailini	5
Tentoriceps sp.	5
Aphanopus intermedius	148
Aphanopus sp.	1
Lepturacanthus roelandti	10
Trichonotus marleyi	12
Lepidotrigla venusta	4
Lepidotrigla brachyoptera	13
Prionotus ophryas	9
Prionotus martis	17
Lepidotrigla longimana	12
Prionotus roseus	21
Chelidonichthys obscurus	34
Bellator gymnostethus	10
Lepidotrigla bispinosa	10
Prionotus punctatus	28
Chelidonichthys sp.	2
Lepidotrigla vanessa	15
Prionotus rubio	31
Lepidotrigla mulhalli	34
Lepidotrigla cf.	4
Prionotus alatus	22
Bellator loxias	12
Pterygotrigla andertoni	2
Prionotus ruscarius	2
Prionotus paralatus	14
Prionotus albirostris	2
Lepidotrigla multispinosa	14
Lepidotrigla faurei	22
Chelidonichthys queketti	4
Lepidotrigla marisinensis	2
Lepidotrigla dieuzeidei	39
Pterygotrigla pauli	8
Enneapterygius atriceps	3
Enneanectes sp.	61
Helcogramma sp.	6
Helcogramma albimacula	8
Ceratobregma helenae	4
Enneapterygius cheni	3
Helcogramma obtusirostris	2
Ucla sp.	17
Tripterygiidae sp.	78
Enneapterygius kermadecensis	2
Matanui bathytaton	3
Blennodon dorsalis	4
Matanui profundum	2
Forsterygion flavonigrum	2
Enneapterygius randalli	6
Enneapterygius nigricauda	6
Enneanectes jordani	15
Enneanectes matador	46
Enneanectes deloachorum	10
Enneapterygius pusillus	4
Helcogramma rharhabe	10
Axoclinus multicinctus	6
Enneapterygius cf.	11
Enneapterygius elegans	20
Enneanectes wilki	25
Ichthyscopus lebeck	8
Uranoscopus kaianus	6
Ichthyscopus pollicaris	3
Genyagnus monopterygius	10
Xenocephalus armatus	20
Kathetostoma binigrasella	2
Pleuroscopus pseudodorsalis	11
Xenocephalus cribratus	6
Ichthyscopus nigripinnis	7
Ichthyscopus barbatus	5
Kathetostoma averruncus	21
Uranoscopus fuscomaculatus	2
Uranoscopus archionema	20
Urolophus cf.	1
Urolophus expansus	19
Trygonoptera cf.	4
Trygonoptera personata	15
Urolophus lobatus	11
Urolophus paucimaculatus	45
Trygonoptera testacea	44
Trygonoptera imitata	35
Urolophus sufflavus	18
Urolophus viridis	9
Urolophus kapalensis	29
Trygonoptera mucosa	3
Urolophus westraliensis	13
Urolophus bucculentus	5
Trygonoptera ovalis	5
Urotrygon munda	1
Urotrygon asterias	5
Urotrygon chilensis	4
Urotrygon rogersi	2
Urotrygon venezuelae	1
Dermogenys burmanica	13
Zenarchopterus dispar	37
Dermogenys orientalis	3
Dermogenys cf.	1
Dermogenys aff.	1
Dermogenys sumatrana	61
Zenarchopterus ectuntio	2
Dermogenys sp.	201
Dermogenys bispina	12
Hemirhamphodon kuekenthali	153
Hemirhamphodon byssus	69
Zenarchopterus philippinus	8
Nomorhamphus liemi	2
Hemirhamphodon sp.	110
Nomorhamphus sp.	2
Lycenchelys sp.	21
Lycenchelys aratrirostris	25
Pyrolycus sp.	2
Lycodes sagittarius	5
Melanostigma gelatinosum	18
Seleniolycus robertsi	8
Seleniolycus pectoralis	2
Lycenchelys tristichodon	18
Pachycara angeloi	10
Derepodichthys alepidotus	1
Lycodapus antarcticus	9
Davidijordania yabei	2
Davidijordania sp.	2
Lycenchelys lenzeni	4
Pachycara sp.	10
Ophthalmolycus sp.	15
Bentartia pusillum	30
Lycenchelys nigripalatum	14
Pachycara lepinium	4
Pachycara gymninium	2
Lycodapus pachysoma	20
Lycodapus leptus	2
Lycodapus endemoscotus	4
Lycenchelys jordani	12
Seleniolycus laevifasciatus	10
Lycenchelys antarctica	3
Lycodes mucosus	28
Oidiphorus mcallisteri	2
Lycodes turneri	9
Pachycara thermophilum	26
Lycenchelys verrillii	8
Lycodes microlepidotus	2
Lycodes macrolepis	5
Lycodes jenseni	3
Lycodes brashnikovi	6
Lycenchelys hureaui	1
Austrolycus laticinctus	8
Accipiter soloensis	15
Circus pygargus	38
Elanus caeruleus	18
Haliaeetus ichthyaetus	5
Chelictinia riocourii	2
Elanus axillaris	2
Nisaetus cirrhatus	13
Nisaetus bartelsi	41
Clanga clanga	10
Accipiter gularis	33
Gyps bengalensis	3
Accipiter badius	33
Gyps himalayensis	6
Lophotriorchis kienerii	2
Clanga pomarina	10
Circus approximans	6
Spizaetus ornatus	4
Hieraaetus wahlbergi	2
Aquila rapax	9
Circaetus cinereus	6
Accipiter melanoleucus	10
Aquila verreauxii	8
Trigonoceps occipitalis	5
Terathopius ecaudatus	10
Gyps africanus	14
Gyps coprotheres	8
Torgos tracheliotos	13
Haliaeetus vocifer	6
Aquila spilogaster	5
Gypohierax angolensis	4
Milvus milvus	18
Accipiter francesiae	83
Accipiter erythropus	5
Accipiter cooperii	14
Accipiter striatus	45
Nisaetus philippensis	2
Spilornis holospilus	4
Circus macrourus	2
Aegypius monachus	22
Accipiter bicolor	18
Circus spilonotus	8
Gyps tenuirostris	1
Circus buffoni	10
Aerospiza tachiro	33
Leptodon cayanensis	4
Accipiter madagascariensis	3
Accipiter gundlachi	2
Accipiter minullus	22
Accipiter brevipes	10
Aerospiza toussenelii	13
Aerospiza castanilius	3
Accipiter rufiventris	6
Accipiter ovampensis	4
Harpagus bidentatus	9
Haliastur sphenurus	2
Aviceda subcristata	2
Accipiter poliogaster	2
Butastur rufipennis	1
Micronisus gabar	1
Melierax metabates	1
Circus cinereus	2
Accipiter erythronemius	5
Harpagus diodon	3
Synthliboramphus hypoleucus	2
Anser erythropus	16
Spatula rhynchotis	6
Aythya valisineria	20
Aythya collaris	24
Aythya affinis	25
Anas georgica	21
Branta hutchinsii	670
Melanitta nigra	12
Melanitta fusca	19
Anas undulata	40
Aythya novaeseelandiae	5
Anas laysanensis	4
Somateria mollissima	42
Bucephala albeola	17
Lophodytes cucullatus	21
Anser caerulescens	18
Branta leucopsis	12
Anas rubripes	17
Anser brachyrhynchus	5
Polysticta stelleri	8
Dendrocygna arborea	2
Bucephala islandica	23
Anas fulvigula	2
Anas luzonica	57
Sarkidiornis sylvicola	2
Cygnus melancoryphus	6
Melanitta perspicillata	5
Anas bahamensis	7
Netta peposaca	16
Heteronetta atricapilla	4
Dendrocygna viduata	15
Coscoroba coscoroba	7
Chloephaga poliocephala	5
Chloephaga picta	8
Spatula versicolor	20
Mareca sibilatrix	18
Spatula puna	4
Spatula platalea	8
Anas flavirostris	21
Chloephaga rubidiceps	4
Ardea herodias	13
Ardeola grayii	5
Egretta tricolor	10
Ixobrychus exilis	10
Ardeola ralloides	17
Egretta gularis	10
Ixobrychus minutus	23
Botaurus pinnatus	7
Agamia agami	6
Ardeola bacchus/speciosa	1
Egretta thula	14
Egretta rufescens	2
Egretta caerulea	8
Tigrisoma lineatum	8
Ardea cocoi	12
Cochlearius cochlearius	4
Syrigma sibilatrix	12
Pilherodius pileatus	6
Ardeola rufiventris	2
Ardeola idae	6
Ardeola sp.	1
Ixobrychus sturmii	1
Ixobrychus involucris	3
Zebrilus undulatus	2
Burhinus oedicnemus	6
Burhinus capensis	3
Anarhynchus atrifrons	26
Anarhynchus wilsonia	10
Anarhynchus collaris	11
Charadrius sp.	1
Charadrius placidus	8
Pluvialis apricaria	31
Anarhynchus pecuarius	14
Anarhynchus bicinctus	3
Vanellus sp.	3
Anarhynchus veredus	2
Vanellus armatus	6
Thinornis rubricollis	3
Charadrius tricollaris	9
Anarhynchus thoracicus	3
Anarhynchus sanctaehelenae	3
Anarhynchus ruficapillus	3
Anarhynchus peronii	3
Anarhynchus pallidus	9
Anarhynchus nivosus	3
Charadrius modestus	12
Charadrius melodus	17
Anarhynchus marginatus	7
Charadrius forbesi	3
Anarhynchus asiaticus	3
Anarhynchus alticola	8
Charadrius hiaticula	27
Vanellus spinosus	20
Vanellus indicus	28
Hoploxypterus cayanus	5
Anarhynchus falklandicus	2
Osteolaemus cf.	5
Delphinidae sp.	1
Thalassarche steadi	4
Thalassarche salvini	3
Thalassarche impavida	4
Thalassarche eremita	3
Thalassarche chrysostoma	20
Thalassarche cauta	29
Thalassarche carteri	4
Phoebetria palpebrata	9
Phoebetria fusca	3
Diomedea sanfordi	3
Diomedea dabbenena	1
Diomedea gibsoni	2
Diomedea antipodensis	7
Thalassarche chlororhynchos	5
Bungarus andamanensis	1
Sinomicrurus peinani	23
Naja peroescobari	2
Sinomicrurus sp.	4
Sinomicrurus hatori	15
Sinomicrurus houi	13
Naja subfulva	3
Naja fuxi	14
Naja senegalensis	2
Micrurus corallinus	2
Bungarus wanghaotingi	3
Bungarus suzhenae	2
Bungarus niger	2
Sinomicrurus nigriventer	1
Sinomicrurus sauteri	8
Sinomicrurus swinhoei	4
Bungarus magnimaculatus	12
Cursorius cursor	2
Glareola nordmanni	6
Haematopus meadewaldoi	8
Haematopus moquini	15
Haematopus chathamensis	4
Haematopus bachmani	10
Haematopus leucopodus	10
